order_id,customer_id,product_id,product_name,category,region,quantity,unit_price,order_date,country,order_month,order_quarter,order_year,order_dow,revenue,cost,profit,profit_margin
INV04794,1337,PRD165,Smartphone,Sports,North,5,2809.45,2023-06-24 12:27:26.084608460,UK,2023-06,2023Q2,2023,Saturday,14047.25,8947.80330708338,5099.446692916619,36.3
INV04795,1103,PRD157,Cricket Bat,Clothing,North,7,2068.05,2023-06-24 13:19:51.359135912,USA,2023-06,2023Q2,2023,Saturday,14476.350000000002,10599.996085065675,3876.353914934327,26.78
INV04796,1213,PRD012,Kitchen Blender,Sports,South,1,4642.0,2023-06-24 14:12:16.633663366,UK,2023-06,2023Q2,2023,Saturday,4642.0,2834.485503938342,1807.514496061658,38.94
INV04797,1248,PRD145,Data Science Book,Electronics,West,2,2617.69,2023-06-24 15:04:41.908190818,UK,2023-06,2023Q2,2023,Saturday,5235.38,3624.428632779556,1610.951367220444,30.77
INV04798,1151,PRD048,Coffee Maker,Home & Kitchen,South,2,4443.3,2023-06-24 15:57:07.182718272,India,2023-06,2023Q2,2023,Saturday,8886.6,6824.627031065461,2061.9729689345395,23.2
INV04799,1249,PRD026,Kitchen Blender,Sports,South,8,2916.47,2023-06-24 16:49:32.457245724,USA,2023-06,2023Q2,2023,Saturday,23331.76,14808.134405274928,8523.62559472507,36.53
INV04800,1274,PRD112,T-Shirt,Books,East,6,1915.12,2023-06-24 17:41:57.731773176,USA,2023-06,2023Q2,2023,Saturday,11490.72,8402.244255787416,3088.475744212583,26.88
INV04801,1164,PRD122,Coffee Maker,Electronics,West,4,2718.03,2023-06-24 18:34:23.006300630,Germany,2023-06,2023Q2,2023,Saturday,10872.12,7987.853026098064,2884.2669739019366,26.53
INV04802,1486,PRD012,Cricket Bat,Electronics,East,4,801.72,2023-06-24 19:26:48.280828082,Germany,2023-06,2023Q2,2023,Saturday,3206.88,2653.176180764862,553.7038192351383,17.27
INV04803,1340,PRD149,Data Science Book,Books,North,5,3390.03,2023-06-24 20:19:13.555355534,India,2023-06,2023Q2,2023,Saturday,16950.15,12147.449469654928,4802.700530345073,28.33
INV04804,1007,PRD042,Laptop,Electronics,West,3,4911.56,2023-06-24 21:11:38.829882988,USA,2023-06,2023Q2,2023,Saturday,14734.68,9129.426801782656,5605.253198217344,38.04
INV04805,1283,PRD061,Football,Home & Kitchen,West,4,1274.82,2023-06-24 22:04:04.104410440,USA,2023-06,2023Q2,2023,Saturday,5099.28,3245.6117810263295,1853.6682189736703,36.35
INV04806,1004,PRD058,Kitchen Blender,Sports,South,4,1649.83,2023-06-24 22:56:29.378937894,UK,2023-06,2023Q2,2023,Saturday,6599.32,4414.299402745544,2185.0205972544554,33.11
INV04807,1144,PRD182,Cricket Bat,Electronics,North,7,2060.15,2023-06-24 23:48:54.653465346,India,2023-06,2023Q2,2023,Saturday,14421.050000000001,11533.06895872932,2887.981041270681,20.03
INV04808,1100,PRD034,T-Shirt,Home & Kitchen,South,7,2443.24,2023-06-25 00:41:19.927992798,India,2023-06,2023Q2,2023,Sunday,17102.68,11352.367027205704,5750.312972794296,33.62
INV04809,1163,PRD007,Kitchen Blender,Books,East,1,3609.56,2023-06-25 01:33:45.202520252,Germany,2023-06,2023Q2,2023,Sunday,3609.56,2715.6788986104384,893.8811013895615,24.76
INV04810,1373,PRD109,Python Book,Sports,North,3,726.53,2023-06-25 02:26:10.477047704,Germany,2023-06,2023Q2,2023,Sunday,2179.59,1350.4639867643623,829.1260132356379,38.04
INV04811,1146,PRD035,Python Book,Books,South,9,1547.2,2023-06-25 03:18:35.751575156,UK,2023-06,2023Q2,2023,Sunday,13924.800000000001,9058.588634664366,4866.2113653356355,34.95
INV04812,1063,PRD015,Data Science Book,Sports,South,6,2716.42,2023-06-25 04:11:01.026102610,Germany,2023-06,2023Q2,2023,Sunday,16298.52,12301.889932343951,3996.6300676560495,24.52
INV04813,1090,PRD193,Laptop,Electronics,South,6,2968.41,2023-06-25 05:03:26.300630062,India,2023-06,2023Q2,2023,Sunday,17810.46,11123.250087383061,6687.209912616938,37.55
INV04814,1116,PRD025,Data Science Book,Electronics,North,4,2706.32,2023-06-25 05:55:51.575157514,India,2023-06,2023Q2,2023,Sunday,10825.28,8431.655222643672,2393.624777356328,22.11
INV04815,1353,PRD059,Data Science Book,Sports,East,9,2205.67,2023-06-25 06:48:16.849684968,Germany,2023-06,2023Q2,2023,Sunday,19851.03,14139.39339856448,5711.636601435519,28.77
INV04816,1266,PRD079,Smartphone,Home & Kitchen,West,3,3571.8,2023-06-25 07:40:42.124212420,UK,2023-06,2023Q2,2023,Sunday,10715.400000000001,7178.180162174963,3537.2198378250387,33.01
INV04817,1309,PRD086,Laptop,Home & Kitchen,South,8,1062.15,2023-06-25 08:33:07.398739874,UK,2023-06,2023Q2,2023,Sunday,8497.2,6954.746305885807,1542.4536941141941,18.15
INV04818,1172,PRD134,Smartphone,Home & Kitchen,North,6,1449.5,2023-06-25 09:25:32.673267326,Germany,2023-06,2023Q2,2023,Sunday,8697.0,6681.814100937218,2015.1858990627816,23.17
INV04819,1046,PRD180,Coffee Maker,Clothing,West,2,2250.19,2023-06-25 10:17:57.947794778,USA,2023-06,2023Q2,2023,Sunday,4500.38,2772.4415276647064,1727.9384723352937,38.4
INV04820,1139,PRD088,Cricket Bat,Home & Kitchen,South,3,3492.74,2023-06-25 11:10:23.222322232,USA,2023-06,2023Q2,2023,Sunday,10478.22,8042.551573328677,2435.668426671323,23.25
INV04821,1245,PRD149,Cricket Bat,Electronics,North,1,457.64,2023-06-25 12:02:48.496849684,Germany,2023-06,2023Q2,2023,Sunday,457.64,297.28056845838165,160.35943154161833,35.04
INV04822,1148,PRD071,Laptop,Clothing,East,3,622.57,2023-06-25 12:55:13.771377136,UK,2023-06,2023Q2,2023,Sunday,1867.71,1550.3201933960834,317.38980660391667,16.99
INV04823,1245,PRD121,Laptop,Home & Kitchen,South,4,3922.92,2023-06-25 13:47:39.045904590,Germany,2023-06,2023Q2,2023,Sunday,15691.68,10018.086296113182,5673.593703886818,36.16
INV04824,1394,PRD093,Coffee Maker,Electronics,North,6,1341.73,2023-06-25 14:40:04.320432042,Germany,2023-06,2023Q2,2023,Sunday,8050.38,6071.374317569948,1979.0056824300518,24.58
INV04825,1486,PRD096,Cricket Bat,Clothing,South,7,4819.26,2023-06-25 15:32:29.594959496,India,2023-06,2023Q2,2023,Sunday,33734.82,22285.276946141283,11449.543053858717,33.94
INV04826,1475,PRD032,Coffee Maker,Electronics,North,3,4808.95,2023-06-25 16:24:54.869486948,UK,2023-06,2023Q2,2023,Sunday,14426.849999999999,12054.233627873293,2372.6163721267058,16.45
INV04827,1004,PRD053,Football,Sports,East,7,3445.43,2023-06-25 17:17:20.144014400,UK,2023-06,2023Q2,2023,Sunday,24118.01,16427.1817665985,7690.828233401498,31.89
INV04828,1464,PRD059,T-Shirt,Electronics,East,4,3598.52,2023-06-25 18:09:45.418541854,UK,2023-06,2023Q2,2023,Sunday,14394.08,10758.266964989767,3635.813035010233,25.26
INV04829,1183,PRD069,Python Book,Clothing,North,1,3272.45,2023-06-25 19:02:10.693069306,Germany,2023-06,2023Q2,2023,Sunday,3272.45,2069.423239606938,1203.026760393062,36.76
INV04830,1019,PRD190,Football,Home & Kitchen,West,1,927.79,2023-06-25 19:54:35.967596758,USA,2023-06,2023Q2,2023,Sunday,927.79,667.8631499030512,259.9268500969488,28.02
INV04831,1424,PRD132,Data Science Book,Clothing,East,8,2527.26,2023-06-25 20:47:01.242124212,Germany,2023-06,2023Q2,2023,Sunday,20218.08,15208.223200543234,5009.8567994567675,24.78
INV04832,1045,PRD086,Kitchen Blender,Home & Kitchen,South,7,3975.43,2023-06-25 21:39:26.516651664,UK,2023-06,2023Q2,2023,Sunday,27828.01,22058.541314325354,5769.468685674645,20.73
INV04833,1011,PRD018,Smartphone,Home & Kitchen,East,4,3884.66,2023-06-25 22:31:51.791179118,India,2023-06,2023Q2,2023,Sunday,15538.64,11487.201810573262,4051.438189426737,26.07
INV04834,1069,PRD081,Jeans,Books,South,1,4498.91,2023-06-25 23:24:17.065706570,UK,2023-06,2023Q2,2023,Sunday,4498.91,3490.702977902055,1008.2070220979449,22.41
INV04835,1016,PRD114,Kitchen Blender,Sports,East,6,4508.95,2023-06-26 00:16:42.340234022,UK,2023-06,2023Q2,2023,Monday,27053.699999999997,22042.553326126817,5011.14667387318,18.52
INV04836,1370,PRD184,Laptop,Books,East,7,1344.35,2023-06-26 01:09:07.614761476,UK,2023-06,2023Q2,2023,Monday,9410.449999999999,6348.6583300058055,3061.7916699941934,32.54
INV04837,1146,PRD024,T-Shirt,Clothing,South,6,3622.52,2023-06-26 02:01:32.889288928,Germany,2023-06,2023Q2,2023,Monday,21735.12,14889.464282253024,6845.655717746975,31.5
INV04838,1153,PRD066,Football,Books,East,6,3274.13,2023-06-26 02:53:58.163816380,USA,2023-06,2023Q2,2023,Monday,19644.78,11932.110949930584,7712.669050069415,39.26
INV04839,1303,PRD141,Jeans,Home & Kitchen,South,8,4434.86,2023-06-26 03:46:23.438343834,India,2023-06,2023Q2,2023,Monday,35478.88,26203.475086808663,9275.404913191334,26.14
INV04840,1107,PRD062,Jeans,Clothing,South,6,958.2,2023-06-26 04:38:48.712871286,India,2023-06,2023Q2,2023,Monday,5749.200000000001,4845.901403312491,903.2985966875094,15.71
INV04841,1235,PRD054,Laptop,Books,East,2,3711.97,2023-06-26 05:31:13.987398740,USA,2023-06,2023Q2,2023,Monday,7423.94,5820.5595683619185,1603.380431638081,21.6
INV04842,1307,PRD143,Football,Electronics,East,7,2145.49,2023-06-26 06:23:39.261926192,USA,2023-06,2023Q2,2023,Monday,15018.429999999998,12737.827039650541,2280.602960349457,15.19
INV04843,1351,PRD197,Jeans,Sports,South,4,2002.7,2023-06-26 07:16:04.536453644,USA,2023-06,2023Q2,2023,Monday,8010.8,5716.410903320805,2294.389096679195,28.64
INV04844,1069,PRD131,Football,Electronics,North,3,227.17,2023-06-26 08:08:29.810981098,India,2023-06,2023Q2,2023,Monday,681.51,536.2586796179305,145.25132038206948,21.31
INV04845,1182,PRD037,Smartphone,Clothing,East,8,4809.23,2023-06-26 09:00:55.085508550,India,2023-06,2023Q2,2023,Monday,38473.84,24634.879318422798,13838.960681577199,35.97
INV04846,1249,PRD037,Smartphone,Books,West,5,3395.05,2023-06-26 09:53:20.360036002,UK,2023-06,2023Q2,2023,Monday,16975.25,11976.066309088143,4999.183690911857,29.45
INV04847,1227,PRD131,Jeans,Home & Kitchen,East,4,2973.98,2023-06-26 10:45:45.634563456,Germany,2023-06,2023Q2,2023,Monday,11895.92,9051.64678518425,2844.27321481575,23.91
INV04848,1101,PRD191,Jeans,Books,North,4,1293.27,2023-06-26 11:38:10.909090908,Germany,2023-06,2023Q2,2023,Monday,5173.08,3686.2230753052863,1486.8569246947136,28.74
INV04849,1074,PRD035,Laptop,Clothing,North,5,3309.3,2023-06-26 12:30:36.183618362,Germany,2023-06,2023Q2,2023,Monday,16546.5,10050.849529893369,6495.6504701066315,39.26
INV04850,1416,PRD180,Football,Clothing,East,4,4730.73,2023-06-26 13:23:01.458145814,India,2023-06,2023Q2,2023,Monday,18922.92,12852.648838072859,6070.2711619271395,32.08
INV04851,1445,PRD124,Cricket Bat,Clothing,East,3,858.27,2023-06-26 14:15:26.732673266,USA,2023-06,2023Q2,2023,Monday,2574.81,1980.0725053699891,594.7374946300108,23.1
INV04852,1215,PRD156,Coffee Maker,Clothing,West,4,4919.85,2023-06-26 15:07:52.007200720,India,2023-06,2023Q2,2023,Monday,19679.4,13751.93382619135,5927.466173808651,30.12
INV04853,1406,PRD018,Coffee Maker,Books,East,5,2165.78,2023-06-26 16:00:17.281728172,India,2023-06,2023Q2,2023,Monday,10828.900000000001,7711.273076107722,3117.6269238922796,28.79
INV04854,1398,PRD122,Kitchen Blender,Electronics,North,2,4892.23,2023-06-26 16:52:42.556255624,India,2023-06,2023Q2,2023,Monday,9784.46,7964.988725673155,1819.4712743268437,18.6
INV04855,1410,PRD164,Kitchen Blender,Home & Kitchen,West,7,3187.64,2023-06-26 17:45:07.830783078,India,2023-06,2023Q2,2023,Monday,22313.48,14890.849726268802,7422.630273731198,33.27
INV04856,1202,PRD161,Jeans,Home & Kitchen,East,5,1654.33,2023-06-26 18:37:33.105310530,Germany,2023-06,2023Q2,2023,Monday,8271.65,6236.682684828192,2034.967315171808,24.6
INV04857,1191,PRD192,Python Book,Sports,West,9,1903.5,2023-06-26 19:29:58.379837984,UK,2023-06,2023Q2,2023,Monday,17131.5,13901.229573619203,3230.2704263807973,18.86
INV04858,1248,PRD154,Smartphone,Clothing,West,6,1488.25,2023-06-26 20:22:23.654365436,USA,2023-06,2023Q2,2023,Monday,8929.5,7159.562880841877,1769.937119158123,19.82
INV04859,1498,PRD048,Data Science Book,Clothing,North,1,1707.15,2023-06-26 21:14:48.928892888,India,2023-06,2023Q2,2023,Monday,1707.15,1126.1742767931153,580.9757232068848,34.03
INV04861,1464,PRD017,T-Shirt,Electronics,South,5,132.2,2023-06-26 22:59:39.477947794,USA,2023-06,2023Q2,2023,Monday,661.0,405.0425846011734,255.95741539882658,38.72
INV04863,1436,PRD135,Smartphone,Sports,South,1,3854.21,2023-06-27 00:44:30.027002700,UK,2023-06,2023Q2,2023,Tuesday,3854.21,2482.499942120392,1371.710057879608,35.59
INV04864,1461,PRD057,Kitchen Blender,Sports,North,2,4708.0,2023-06-27 01:36:55.301530152,UK,2023-06,2023Q2,2023,Tuesday,9416.0,5714.831104318622,3701.1688956813778,39.31
INV04865,1218,PRD008,Laptop,Electronics,North,3,3601.84,2023-06-27 02:29:20.576057604,Germany,2023-06,2023Q2,2023,Tuesday,10805.52,7305.508456479553,3500.011543520447,32.39
INV04866,1081,PRD128,T-Shirt,Clothing,South,5,2431.12,2023-06-27 03:21:45.850585058,Germany,2023-06,2023Q2,2023,Tuesday,12155.599999999999,8876.053733037661,3279.5462669623375,26.98
INV04867,1091,PRD117,Jeans,Books,South,6,989.15,2023-06-27 04:14:11.125112510,UK,2023-06,2023Q2,2023,Tuesday,5934.9,4525.83452653781,1409.0654734621894,23.74
INV04868,1434,PRD056,Python Book,Books,South,5,2605.79,2023-06-27 05:06:36.399639964,India,2023-06,2023Q2,2023,Tuesday,13028.95,9048.264523894668,3980.685476105333,30.55
INV04869,1174,PRD126,T-Shirt,Home & Kitchen,West,1,3572.89,2023-06-27 05:59:01.674167416,Germany,2023-06,2023Q2,2023,Tuesday,3572.89,2326.204102650184,1246.685897349816,34.89
INV04870,1238,PRD159,Coffee Maker,Electronics,South,4,4278.2,2023-06-27 06:51:26.948694868,India,2023-06,2023Q2,2023,Tuesday,17112.8,12703.285071215503,4409.514928784496,25.77
INV04871,1259,PRD059,Python Book,Books,West,6,1654.45,2023-06-27 07:43:52.223222322,India,2023-06,2023Q2,2023,Tuesday,9926.7,7823.14865213584,2103.5513478641606,21.19
INV04872,1390,PRD058,Python Book,Home & Kitchen,West,4,2576.88,2023-06-27 08:36:17.497749774,India,2023-06,2023Q2,2023,Tuesday,10307.52,7975.319105204124,2332.2008947958766,22.63
INV04873,1364,PRD140,T-Shirt,Sports,South,4,3118.91,2023-06-27 09:28:42.772277226,India,2023-06,2023Q2,2023,Tuesday,12475.64,10158.241704569631,2317.3982954303683,18.58
INV04874,1162,PRD176,Laptop,Home & Kitchen,South,5,2963.53,2023-06-27 10:21:08.046804680,USA,2023-06,2023Q2,2023,Tuesday,14817.650000000001,9868.062304350133,4949.587695649869,33.4
INV04875,1047,PRD159,Laptop,Clothing,South,8,309.25,2023-06-27 11:13:33.321332132,USA,2023-06,2023Q2,2023,Tuesday,2474.0,1795.51158122812,678.4884187718801,27.42
INV04876,1328,PRD108,Kitchen Blender,Clothing,North,5,2442.8,2023-06-27 12:05:58.595859586,India,2023-06,2023Q2,2023,Tuesday,12214.0,8819.843612333929,3394.156387666071,27.79
INV04877,1327,PRD191,Smartphone,Sports,North,7,4054.7,2023-06-27 12:58:23.870387038,UK,2023-06,2023Q2,2023,Tuesday,28382.899999999998,19311.601572895463,9071.298427104535,31.96
INV04878,1115,PRD074,Jeans,Electronics,South,8,4021.4,2023-06-27 13:50:49.144914490,USA,2023-06,2023Q2,2023,Tuesday,32171.2,24823.466711203884,7347.7332887961165,22.84
INV04879,1428,PRD167,Data Science Book,Clothing,East,6,2560.35,2023-06-27 14:43:14.419441944,India,2023-06,2023Q2,2023,Tuesday,15362.099999999999,9732.789819446227,5629.310180553772,36.64
INV04880,1336,PRD148,Cricket Bat,Clothing,South,6,4764.16,2023-06-27 15:35:39.693969396,India,2023-06,2023Q2,2023,Tuesday,28584.96,22904.764938169203,5680.1950618307965,19.87
INV04881,1336,PRD101,Data Science Book,Home & Kitchen,East,2,4139.84,2023-06-27 16:28:04.968496848,Germany,2023-06,2023Q2,2023,Tuesday,8279.68,5043.606760984092,3236.0732390159083,39.08
INV04882,1368,PRD048,Coffee Maker,Home & Kitchen,North,5,3699.77,2023-06-27 17:20:30.243024302,Germany,2023-06,2023Q2,2023,Tuesday,18498.85,12894.530199838562,5604.319800161436,30.3
INV04883,1224,PRD071,Laptop,Home & Kitchen,North,1,2602.22,2023-06-27 18:12:55.517551754,Germany,2023-06,2023Q2,2023,Tuesday,2602.22,1956.427287409222,645.7927125907779,24.82
INV04884,1351,PRD116,Kitchen Blender,Books,East,9,2973.85,2023-06-27 19:05:20.792079208,USA,2023-06,2023Q2,2023,Tuesday,26764.649999999998,18898.27906571736,7866.370934282637,29.39
INV04885,1327,PRD182,Coffee Maker,Sports,North,7,1155.01,2023-06-27 19:57:46.066606660,USA,2023-06,2023Q2,2023,Tuesday,8085.07,6176.37122406639,1908.6987759336098,23.61
INV04886,1146,PRD122,Data Science Book,Electronics,South,2,2685.41,2023-06-27 20:50:11.341134112,Germany,2023-06,2023Q2,2023,Tuesday,5370.82,3274.5897796469576,2096.230220353042,39.03
INV04887,1062,PRD078,Python Book,Home & Kitchen,East,6,2653.81,2023-06-27 21:42:36.615661566,Germany,2023-06,2023Q2,2023,Tuesday,15922.86,13005.634840167977,2917.2251598320236,18.32
INV04888,1293,PRD199,Smartphone,Electronics,East,9,1053.67,2023-06-27 22:35:01.890189018,India,2023-06,2023Q2,2023,Tuesday,9483.03,5873.924216081786,3609.105783918215,38.06
INV04889,1322,PRD029,Python Book,Home & Kitchen,West,5,4758.18,2023-06-27 23:27:27.164716470,UK,2023-06,2023Q2,2023,Tuesday,23790.9,15985.975993708462,7804.92400629154,32.81
INV04890,1442,PRD093,Data Science Book,Clothing,North,3,1261.52,2023-06-28 00:19:52.439243924,Germany,2023-06,2023Q2,2023,Wednesday,3784.56,2548.304066048003,1236.2559339519971,32.67
INV04891,1324,PRD073,T-Shirt,Electronics,East,4,565.9,2023-06-28 01:12:17.713771376,India,2023-06,2023Q2,2023,Wednesday,2263.6,1364.8453372753322,898.7546627246677,39.7
INV04892,1012,PRD100,Smartphone,Books,East,3,2361.7,2023-06-28 02:04:42.988298830,USA,2023-06,2023Q2,2023,Wednesday,7085.099999999999,4417.602148961736,2667.4978510382634,37.65
INV04893,1430,PRD176,Kitchen Blender,Home & Kitchen,East,1,3446.06,2023-06-28 02:57:08.262826282,Germany,2023-06,2023Q2,2023,Wednesday,3446.06,2801.5467832062177,644.5132167937822,18.7
INV04894,1493,PRD074,Football,Sports,North,7,1016.0,2023-06-28 03:49:33.537353734,USA,2023-06,2023Q2,2023,Wednesday,7112.0,5646.5987993222925,1465.4012006777075,20.6
INV04895,1188,PRD184,Python Book,Clothing,East,8,955.31,2023-06-28 04:41:58.811881188,India,2023-06,2023Q2,2023,Wednesday,7642.48,5995.5131017331205,1646.966898266879,21.55
INV04896,1286,PRD095,T-Shirt,Home & Kitchen,East,2,1344.28,2023-06-28 05:34:24.086408640,Germany,2023-06,2023Q2,2023,Wednesday,2688.56,2076.439549957976,612.120450042024,22.77
INV04897,1207,PRD017,Coffee Maker,Electronics,South,8,1548.45,2023-06-28 06:26:49.360936092,USA,2023-06,2023Q2,2023,Wednesday,12387.6,7663.372217056228,4724.227782943773,38.14
INV04898,1113,PRD137,Football,Home & Kitchen,South,9,1268.69,2023-06-28 07:19:14.635463546,India,2023-06,2023Q2,2023,Wednesday,11418.210000000001,7703.459325667181,3714.7506743328204,32.53
INV04899,1479,PRD097,Coffee Maker,Clothing,West,7,2379.96,2023-06-28 08:11:39.909990998,Germany,2023-06,2023Q2,2023,Wednesday,16659.72,10023.209241285358,6636.510758714643,39.84
INV04900,1021,PRD162,Laptop,Sports,East,1,140.4,2023-06-28 09:04:05.184518452,UK,2023-06,2023Q2,2023,Wednesday,140.4,86.36428782947539,54.03571217052462,38.49
INV04901,1348,PRD173,Football,Sports,North,4,483.21,2023-06-28 09:56:30.459045904,UK,2023-06,2023Q2,2023,Wednesday,1932.84,1178.0116651617523,754.8283348382477,39.05
INV04902,1213,PRD009,Smartphone,Sports,West,7,3660.35,2023-06-28 10:48:55.733573356,Germany,2023-06,2023Q2,2023,Wednesday,25622.45,16647.76414479263,8974.685855207372,35.03
INV04903,1170,PRD135,Laptop,Clothing,West,6,2091.08,2023-06-28 11:41:21.008100810,Germany,2023-06,2023Q2,2023,Wednesday,12546.48,7704.428099610417,4842.051900389582,38.59
INV04904,1322,PRD144,Smartphone,Home & Kitchen,West,8,1833.57,2023-06-28 12:33:46.282628262,India,2023-06,2023Q2,2023,Wednesday,14668.56,8863.051201230983,5805.508798769017,39.58
INV04905,1053,PRD019,Jeans,Clothing,East,6,101.7,2023-06-28 13:26:11.557155714,USA,2023-06,2023Q2,2023,Wednesday,610.2,403.4817423091402,206.71825769085984,33.88
INV04906,1393,PRD134,T-Shirt,Clothing,West,6,1526.18,2023-06-28 14:18:36.831683168,USA,2023-06,2023Q2,2023,Wednesday,9157.08,7323.040321600868,1834.0396783991318,20.03
INV04907,1297,PRD114,Data Science Book,Home & Kitchen,North,6,4114.87,2023-06-28 15:11:02.106210620,Germany,2023-06,2023Q2,2023,Wednesday,24689.22,15161.100695735384,9528.119304264617,38.59
INV04908,1319,PRD139,Coffee Maker,Books,South,7,1734.82,2023-06-28 16:03:27.380738074,UK,2023-06,2023Q2,2023,Wednesday,12143.74,10275.271479688761,1868.4685203112385,15.39
INV04909,1125,PRD125,Data Science Book,Sports,South,5,4820.28,2023-06-28 16:55:52.655265526,USA,2023-06,2023Q2,2023,Wednesday,24101.399999999998,18423.009153491872,5678.390846508126,23.56
INV04910,1276,PRD061,Football,Electronics,East,9,1980.3,2023-06-28 17:48:17.929792978,Germany,2023-06,2023Q2,2023,Wednesday,17822.7,14555.892127152121,3266.8078728478795,18.33
INV04911,1463,PRD042,Python Book,Electronics,North,7,2347.44,2023-06-28 18:40:43.204320432,USA,2023-06,2023Q2,2023,Wednesday,16432.08,12573.420747746282,3858.6592522537194,23.48
INV04912,1203,PRD013,Python Book,Home & Kitchen,North,1,4019.45,2023-06-28 19:33:08.478847884,India,2023-06,2023Q2,2023,Wednesday,4019.45,3192.321288423344,827.1287115766559,20.58
INV04914,1168,PRD085,Laptop,Books,East,6,1889.4,2023-06-28 21:17:59.027902790,UK,2023-06,2023Q2,2023,Wednesday,11336.400000000001,7531.123928935981,3805.2760710640205,33.57
INV04915,1151,PRD020,Coffee Maker,Clothing,North,8,643.68,2023-06-28 22:10:24.302430242,UK,2023-06,2023Q2,2023,Wednesday,5149.44,3945.0181392776226,1204.421860722377,23.39
INV04916,1034,PRD050,Jeans,Sports,South,9,2639.13,2023-06-28 23:02:49.576957694,India,2023-06,2023Q2,2023,Wednesday,23752.170000000002,17595.336484525316,6156.833515474686,25.92
INV04917,1183,PRD164,Jeans,Electronics,North,2,2979.22,2023-06-28 23:55:14.851485148,India,2023-06,2023Q2,2023,Wednesday,5958.44,4328.305045289248,1630.134954710752,27.36
INV04918,1285,PRD092,Data Science Book,Electronics,North,2,4799.31,2023-06-29 00:47:40.126012600,UK,2023-06,2023Q2,2023,Thursday,9598.62,6184.523436261034,3414.0965637389672,35.57
INV04919,1056,PRD088,Football,Home & Kitchen,East,5,2098.92,2023-06-29 01:40:05.400540054,UK,2023-06,2023Q2,2023,Thursday,10494.6,6901.900997906785,3592.6990020932153,34.23
INV04920,1221,PRD069,Jeans,Home & Kitchen,West,5,499.51,2023-06-29 02:32:30.675067506,India,2023-06,2023Q2,2023,Thursday,2497.55,1841.7714885196401,655.7785114803601,26.26
INV04921,1302,PRD037,T-Shirt,Clothing,West,2,3272.13,2023-06-29 03:24:55.949594958,UK,2023-06,2023Q2,2023,Thursday,6544.26,4597.208560153947,1947.0514398460537,29.75
INV04922,1162,PRD140,Laptop,Sports,East,4,154.51,2023-06-29 04:17:21.224122412,UK,2023-06,2023Q2,2023,Thursday,618.04,519.5417745911748,98.49822540882519,15.94
INV04923,1018,PRD099,Laptop,Electronics,East,9,2155.82,2023-06-29 05:09:46.498649864,USA,2023-06,2023Q2,2023,Thursday,19402.38,14322.945354398265,5079.434645601736,26.18
INV04924,1369,PRD125,Jeans,Clothing,East,4,2077.75,2023-06-29 06:02:11.773177316,UK,2023-06,2023Q2,2023,Thursday,8311.0,5883.588909980993,2427.411090019007,29.21
INV04925,1263,PRD168,Cricket Bat,Sports,East,1,1311.35,2023-06-29 06:54:37.047704770,India,2023-06,2023Q2,2023,Thursday,1311.35,1098.451951547178,212.89804845282197,16.24
INV04926,1281,PRD054,Python Book,Clothing,North,5,4823.33,2023-06-29 07:47:02.322232222,USA,2023-06,2023Q2,2023,Thursday,24116.65,15022.34479383702,9094.305206162982,37.71
INV04927,1112,PRD130,Cricket Bat,Electronics,North,2,2046.87,2023-06-29 08:39:27.596759676,USA,2023-06,2023Q2,2023,Thursday,4093.74,2734.3952024536793,1359.3447975463205,33.21
INV04928,1487,PRD178,Football,Home & Kitchen,West,6,4478.8,2023-06-29 09:31:52.871287128,UK,2023-06,2023Q2,2023,Thursday,26872.800000000003,18450.827097803412,8421.97290219659,31.34
INV04929,1326,PRD041,Football,Home & Kitchen,East,1,2599.8,2023-06-29 10:24:18.145814580,USA,2023-06,2023Q2,2023,Thursday,2599.8,2114.614026483554,485.1859735164462,18.66
INV04930,1029,PRD045,Smartphone,Home & Kitchen,East,7,4111.65,2023-06-29 11:16:43.420342034,Germany,2023-06,2023Q2,2023,Thursday,28781.549999999996,22783.56120922017,5997.988790779826,20.84
INV04931,1134,PRD103,Football,Books,North,7,2284.41,2023-06-29 12:09:08.694869486,India,2023-06,2023Q2,2023,Thursday,15990.869999999999,10812.68318917803,5178.18681082197,32.38
INV04932,1066,PRD106,Smartphone,Clothing,East,4,4958.11,2023-06-29 13:01:33.969396938,India,2023-06,2023Q2,2023,Thursday,19832.44,16225.729108601006,3606.7108913989923,18.19
INV04933,1064,PRD137,Laptop,Electronics,South,9,3218.14,2023-06-29 13:53:59.243924392,UK,2023-06,2023Q2,2023,Thursday,28963.26,17830.91723921997,11132.34276078003,38.44
INV04934,1291,PRD190,T-Shirt,Clothing,North,3,821.94,2023-06-29 14:46:24.518451844,UK,2023-06,2023Q2,2023,Thursday,2465.82,1783.6921625544846,682.1278374455155,27.66
INV04935,1024,PRD128,Kitchen Blender,Home & Kitchen,South,5,81.83,2023-06-29 15:38:49.792979298,India,2023-06,2023Q2,2023,Thursday,409.15,312.456013961087,96.69398603891295,23.63
INV04936,1036,PRD086,Python Book,Clothing,North,5,4648.06,2023-06-29 16:31:15.067506750,India,2023-06,2023Q2,2023,Thursday,23240.300000000003,15758.052381093597,7482.2476189064055,32.2
INV04937,1000,PRD047,Smartphone,Sports,North,8,3449.66,2023-06-29 17:23:40.342034202,UK,2023-06,2023Q2,2023,Thursday,27597.28,17035.601363168815,10561.678636831184,38.27
